node,page_rank,overall_rank,comm,rank_comm
1182,0.012363636363636363,821,7,65
1047,0.012363636363636363,822,6,50
1246,0.012363636363636363,823,8,54
225,0.012363636363636363,824,1,162
725,0.012363636363636363,825,3,111
654,0.012363636363636363,826,3,112
1214,0.011636363636363636,827,8,55
272,0.011636363636363636,828,2,177
34,0.011636363636363636,829,1,163
1291,0.011636363636363636,830,9,9
1260,0.011636363636363636,831,9,10
820,0.011636363636363636,832,4,98
196,0.011636363636363636,833,1,164
937,0.011636363636363636,834,5,53
591,0.011636363636363636,835,3,113
12,0.011636363636363636,836,1,165
651,0.011636363636363636,837,3,114
549,0.011636363636363636,838,3,115
13,0.011636363636363636,839,1,166
811,0.011636363636363636,840,4,99
880,0.011636363636363636,841,4,100
1070,0.011636363636363636,842,6,51
771,0.011636363636363636,843,4,101
1256,0.011636363636363636,844,8,56
360,0.011636363636363636,845,2,178
1231,0.011636363636363636,846,8,57
422,0.011636363636363636,847,2,179
310,0.011636363636363636,848,2,180
359,0.011636363636363636,849,2,181
1288,0.011636363636363636,850,9,11
599,0.011636363636363636,851,3,116
728,0.011636363636363636,852,3,117
564,0.011636363636363636,853,3,118
1042,0.011636363636363636,854,6,52
157,0.011636363636363636,855,1,167
1064,0.011636363636363636,856,6,53
785,0.011636363636363636,857,4,102
840,0.011636363636363636,858,4,103
588,0.011636363636363636,859,3,119
1334,0.011636363636363636,860,11,17
611,0.011636363636363636,861,3,120
1329,0.011636363636363636,862,11,18
526,0.011636363636363636,863,3,121
658,0.011636363636363636,864,3,122
474,0.011636363636363636,865,2,182
1205,0.011636363636363636,866,8,58
132,0.011636363636363636,867,1,168
23,0.011636363636363636,868,1,169
545,0.011636363636363636,869,3,123
597,0.011636363636363636,870,3,124
632,0.010909090909090908,871,3,125
57,0.010909090909090908,872,1,170
153,0.010909090909090908,873,1,171
890,0.010909090909090908,874,4,104
741,0.010909090909090908,875,3,126
1125,0.010909090909090908,876,7,66
674,0.010909090909090908,877,3,127
708,0.010909090909090908,878,3,128
933,0.010909090909090908,879,5,54
994,0.010909090909090908,880,5,55
691,0.010909090909090908,881,3,129
743,0.010909090909090908,882,3,130
715,0.010909090909090908,883,3,131
78,0.010909090909090908,884,1,172
560,0.010909090909090908,885,3,132
180,0.010909090909090908,886,1,173
960,0.010909090909090908,887,5,56
891,0.010909090909090908,888,4,105
1301,0.010909090909090908,889,10,27
809,0.010909090909090908,890,4,106
70,0.010909090909090908,891,1,174
949,0.010909090909090908,892,5,57
1153,0.010909090909090908,893,7,67
518,0.010909090909090908,894,2,183
789,0.010909090909090908,895,4,107
1136,0.010909090909090908,896,7,68
393,0.010909090909090908,897,2,184
1053,0.010909090909090908,898,6,54
1104,0.010909090909090908,899,7,69
1238,0.010909090909090908,900,8,59
414,0.010909090909090908,901,2,185
1341,0.010909090909090908,902,11,19
420,0.010909090909090908,903,2,186
882,0.010909090909090908,904,4,108
454,0.010909090909090908,905,2,187
338,0.010909090909090908,906,2,188
404,0.01018181818181818,907,2,189
426,0.01018181818181818,908,2,190
872,0.01018181818181818,909,4,109
647,0.01018181818181818,910,3,133
37,0.01018181818181818,911,1,175
950,0.01018181818181818,912,5,58
65,0.01018181818181818,913,1,176
170,0.01018181818181818,914,1,177
1331,0.01018181818181818,915,11,20
460,0.01018181818181818,916,2,191
1061,0.01018181818181818,917,6,55
914,0.01018181818181818,918,5,59
897,0.01018181818181818,919,4,110
879,0.01018181818181818,920,4,111
973,0.01018181818181818,921,5,60
24,0.01018181818181818,922,1,178
867,0.01018181818181818,923,4,112
685,0.01018181818181818,924,3,134
1192,0.01018181818181818,925,8,60
668,0.01018181818181818,926,3,135
176,0.01018181818181818,927,1,179
1056,0.01018181818181818,928,6,56
769,0.01018181818181818,929,4,113
675,0.01018181818181818,930,3,136
942,0.01018181818181818,931,5,61
1296,0.01018181818181818,932,10,28
479,0.01018181818181818,933,2,192
1178,0.01018181818181818,934,7,70
788,0.01018181818181818,935,4,114
1118,0.01018181818181818,936,7,71
912,0.01018181818181818,937,5,62
584,0.01018181818181818,938,3,137
1268,0.01018181818181818,939,9,12
607,0.01018181818181818,940,3,138
1177,0.01018181818181818,941,7,72
188,0.01018181818181818,942,1,180
692,0.01018181818181818,943,3,139
1284,0.009454545454545453,944,9,13
1313,0.009454545454545453,945,10,29
113,0.009454545454545453,946,1,181
50,0.009454545454545453,947,1,182
863,0.009454545454545453,948,4,115
818,0.009454545454545453,949,4,116
971,0.009454545454545453,950,5,63
1356,0.009454545454545453,951,12,9
521,0.009454545454545453,952,3,140
965,0.009454545454545453,953,5,64
120,0.009454545454545453,954,1,183
756,0.009454545454545453,955,3,141
302,0.009454545454545453,956,2,193
108,0.009454545454545453,957,1,184
379,0.009454545454545453,958,2,194
1227,0.009454545454545453,959,8,61
307,0.009454545454545453,960,2,195
1074,0.009454545454545453,961,6,57
406,0.009454545454545453,962,2,196
147,0.009454545454545453,963,1,185
110,0.009454545454545453,964,1,186
236,0.009454545454545453,965,1,187
661,0.009454545454545453,966,3,142
439,0.009454545454545453,967,2,197
731,0.009454545454545453,968,3,143
1060,0.009454545454545453,969,6,58
1055,0.009454545454545453,970,6,59
1366,0.009454545454545453,971,12,10
329,0.009454545454545453,972,2,198
920,0.009454545454545453,973,5,65
190,0.009454545454545453,974,1,188
472,0.009454545454545453,975,2,199
60,0.008727272727272726,976,1,189
825,0.008727272727272726,977,4,117
1079,0.008727272727272726,978,6,60
547,0.008727272727272726,979,3,144
1048,0.008727272727272726,980,6,61
1107,0.008727272727272726,981,7,73
695,0.008727272727272726,982,3,145
61,0.008727272727272726,983,1,190
279,0.008727272727272726,984,2,200
1269,0.008727272727272726,985,9,14
7,0.008727272727272726,986,1,191
580,0.008727272727272726,987,3,146
377,0.008727272727272726,988,2,201
649,0.008727272727272726,989,3,147
1066,0.008727272727272726,990,6,62
197,0.008727272727272726,991,1,192
690,0.008727272727272726,992,3,148
1077,0.008727272727272726,993,6,63
350,0.008727272727272726,994,2,202
433,0.008727272727272726,995,2,203
324,0.008727272727272726,996,2,204
67,0.008727272727272726,997,1,193
44,0.008727272727272726,998,1,194
1105,0.008727272727272726,999,7,74
849,0.008727272727272726,1000,4,118
1028,0.008727272727272726,1001,6,64
645,0.008727272727272726,1002,3,149
1080,0.008727272727272726,1003,6,65
602,0.008727272727272726,1004,3,150
796,0.008727272727272726,1005,4,119
325,0.008727272727272726,1006,2,205
98,0.008,1007,1,195
841,0.008,1008,4,120
1286,0.008,1009,9,15
317,0.008,1010,2,206
1086,0.008,1011,6,66
264,0.008,1012,2,207
452,0.008,1013,2,208
570,0.008,1014,3,151
1093,0.008,1015,6,67
747,0.008,1016,3,152
1338,0.008,1017,11,21
699,0.008,1018,3,153
909,0.008,1019,5,66
746,0.008,1020,3,154
622,0.008,1021,3,155
304,0.008,1022,2,209
839,0.008,1023,4,121
210,0.008,1024,1,196
298,0.008,1025,2,210
1263,0.008,1026,9,16
503,0.008,1027,2,211
1283,0.008,1028,9,17
793,0.008,1029,4,122
261,0.008,1030,2,212
400,0.008,1031,2,213
1150,0.008,1032,7,75
90,0.008,1033,1,197
648,0.008,1034,3,156
952,0.008,1035,5,67
593,0.008,1036,3,157
5,0.008,1037,1,198
999,0.008,1038,5,68
1347,0.008,1039,11,22
770,0.008,1040,4,123
1372,0.008,1041,13,1
836,0.008,1042,4,124
554,0.008,1043,3,158
1138,0.008,1044,7,76
1351,0.008,1045,11,23
27,0.008,1046,1,199
719,0.008,1047,3,159
780,0.008,1048,4,125
990,0.007272727272727273,1049,5,69
665,0.007272727272727273,1050,3,160
930,0.007272727272727273,1051,5,70
983,0.007272727272727273,1052,5,71
450,0.007272727272727273,1053,2,214
1266,0.007272727272727273,1054,9,18
166,0.007272727272727273,1055,1,200
309,0.007272727272727273,1056,2,215
200,0.007272727272727273,1057,1,201
1359,0.007272727272727273,1058,12,11
1009,0.007272727272727273,1059,6,68
538,0.007272727272727273,1060,3,161
541,0.007272727272727273,1061,3,162
228,0.007272727272727273,1062,1,202
127,0.007272727272727273,1063,1,203
116,0.007272727272727273,1064,1,204
482,0.007272727272727273,1065,2,216
244,0.007272727272727273,1066,1,205
585,0.007272727272727273,1067,3,163
129,0.007272727272727273,1068,1,206
408,0.007272727272727273,1069,2,217
1376,0.007272727272727273,1070,13,2
757,0.007272727272727273,1071,3,164
1373,0.007272727272727273,1072,13,3
42,0.007272727272727273,1073,1,207
1257,0.007272727272727273,1074,8,62
1348,0.007272727272727273,1075,11,24
744,0.007272727272727273,1076,3,165
874,0.007272727272727273,1077,4,126
31,0.007272727272727273,1078,1,208
85,0.007272727272727273,1079,1,209
955,0.007272727272727273,1080,5,72
1216,0.007272727272727273,1081,8,63
281,0.007272727272727273,1082,2,218
1337,0.007272727272727273,1083,11,25
861,0.007272727272727273,1084,4,127
907,0.007272727272727273,1085,5,73
144,0.007272727272727273,1086,1,210
464,0.007272727272727273,1087,2,219
155,0.007272727272727273,1088,1,211
1100,0.007272727272727273,1089,7,77
104,0.007272727272727273,1090,1,212
1078,0.007272727272727273,1091,6,69
262,0.007272727272727273,1092,2,220
1052,0.007272727272727273,1093,6,70
58,0.007272727272727273,1094,1,213
1003,0.007272727272727273,1095,5,74
623,0.007272727272727273,1096,3,166
1229,0.007272727272727273,1097,8,64
927,0.007272727272727273,1098,5,75
137,0.007272727272727273,1099,1,214
963,0.006545454545454545,1100,5,76
471,0.006545454545454545,1101,2,221
246,0.006545454545454545,1102,1,215
906,0.006545454545454545,1103,4,128
1367,0.006545454545454545,1104,12,12
222,0.006545454545454545,1105,1,216
650,0.006545454545454545,1106,3,167
1180,0.006545454545454545,1107,7,78
936,0.006545454545454545,1108,5,77
800,0.006545454545454545,1109,4,129
441,0.006545454545454545,1110,2,222
750,0.006545454545454545,1111,3,168
68,0.006545454545454545,1112,1,217
717,0.006545454545454545,1113,3,169
1375,0.006545454545454545,1114,13,4
1193,0.006545454545454545,1115,8,65
682,0.006545454545454545,1116,3,170
581,0.006545454545454545,1117,3,171
1252,0.006545454545454545,1118,8,66
563,0.006545454545454545,1119,3,172
565,0.006545454545454545,1120,3,173
32,0.006545454545454545,1121,1,218
136,0.006545454545454545,1122,1,219
512,0.006545454545454545,1123,2,223
531,0.006545454545454545,1124,3,174
511,0.006545454545454545,1125,2,224
1232,0.006545454545454545,1126,8,67
974,0.006545454545454545,1127,5,78
402,0.006545454545454545,1128,2,225
514,0.006545454545454545,1129,2,226
1089,0.006545454545454545,1130,6,71
1020,0.006545454545454545,1131,6,72
614,0.006545454545454545,1132,3,175
923,0.006545454545454545,1133,5,79
448,0.006545454545454545,1134,2,227
1004,0.006545454545454545,1135,5,80
558,0.006545454545454545,1136,3,176
1185,0.006545454545454545,1137,7,79
586,0.006545454545454545,1138,3,177
922,0.006545454545454545,1139,5,81
62,0.006545454545454545,1140,1,220
984,0.006545454545454545,1141,5,82
49,0.006545454545454545,1142,1,221
729,0.005818181818181818,1143,3,178
659,0.005818181818181818,1144,3,179
1261,0.005818181818181818,1145,9,19
688,0.005818181818181818,1146,3,180
947,0.005818181818181818,1147,5,83
596,0.005818181818181818,1148,3,181
603,0.005818181818181818,1149,3,182
671,0.005818181818181818,1150,3,183
1274,0.005818181818181818,1151,9,20
642,0.005818181818181818,1152,3,184
652,0.005818181818181818,1153,3,185
1290,0.005818181818181818,1154,9,21
846,0.005818181818181818,1155,4,130
962,0.005818181818181818,1156,5,84
978,0.005818181818181818,1157,5,85
1012,0.005818181818181818,1158,6,73
917,0.005818181818181818,1159,5,86
337,0.005818181818181818,1160,2,228
1085,0.005818181818181818,1161,6,74
1196,0.005818181818181818,1162,8,68
233,0.005818181818181818,1163,1,222
216,0.005818181818181818,1164,1,223
1173,0.005818181818181818,1165,7,80
679,0.005818181818181818,1166,3,186
1033,0.005818181818181818,1167,6,75
878,0.005818181818181818,1168,4,131
458,0.005818181818181818,1169,2,229
862,0.005818181818181818,1170,4,132
1326,0.005818181818181818,1171,10,30
610,0.005818181818181818,1172,3,187
207,0.005818181818181818,1173,1,224
193,0.005818181818181818,1174,1,225
1041,0.005818181818181818,1175,6,76
122,0.005818181818181818,1176,1,226
527,0.005818181818181818,1177,3,188
752,0.005818181818181818,1178,3,189
507,0.005818181818181818,1179,2,230
792,0.005818181818181818,1180,4,133
666,0.005818181818181818,1181,3,190
510,0.005818181818181818,1182,2,231
576,0.005818181818181818,1183,3,191
192,0.005818181818181818,1184,1,227
1374,0.005818181818181818,1185,13,5
205,0.005818181818181818,1186,1,228
231,0.005818181818181818,1187,1,229
421,0.005818181818181818,1188,2,232
243,0.005818181818181818,1189,1,230
716,0.005818181818181818,1190,3,192
755,0.005818181818181818,1191,3,193
634,0.005818181818181818,1192,3,194
107,0.005818181818181818,1193,1,231
465,0.005818181818181818,1194,2,233
569,0.005818181818181818,1195,3,195
160,0.00509090909090909,1196,1,232
959,0.00509090909090909,1197,5,87
732,0.00509090909090909,1198,3,196
515,0.00509090909090909,1199,2,234
124,0.00509090909090909,1200,1,233
967,0.00509090909090909,1201,5,88
764,0.00509090909090909,1202,4,134
980,0.00509090909090909,1203,5,89
1277,0.00509090909090909,1204,9,22
956,0.00509090909090909,1205,5,90
754,0.00509090909090909,1206,3,197
1031,0.00509090909090909,1207,6,77
470,0.00509090909090909,1208,2,235
135,0.00509090909090909,1209,1,234
790,0.00509090909090909,1210,4,135
301,0.00509090909090909,1211,2,236
1082,0.00509090909090909,1212,6,78
321,0.00509090909090909,1213,2,237
363,0.00509090909090909,1214,2,238
689,0.00509090909090909,1215,3,198
1096,0.00509090909090909,1216,6,79
1242,0.00509090909090909,1217,8,69
805,0.00509090909090909,1218,4,136
562,0.00509090909090909,1219,3,199
559,0.00509090909090909,1220,3,200
1282,0.00509090909090909,1221,9,23
499,0.00509090909090909,1222,2,239
577,0.00509090909090909,1223,3,201
71,0.00509090909090909,1224,1,235
542,0.00509090909090909,1225,3,202
604,0.00509090909090909,1226,3,203
226,0.00509090909090909,1227,1,236
988,0.00509090909090909,1228,5,91
48,0.00509090909090909,1229,1,237
646,0.00509090909090909,1230,3,204
619,0.00509090909090909,1231,3,205
463,0.00509090909090909,1232,2,240
46,0.00509090909090909,1233,1,238
601,0.00509090909090909,1234,3,206
808,0.00509090909090909,1235,4,137
624,0.00509090909090909,1236,3,207
913,0.004363636363636363,1237,5,92
1368,0.004363636363636363,1238,12,13
238,0.004363636363636363,1239,1,239
908,0.004363636363636363,1240,5,93
370,0.004363636363636363,1241,2,241
211,0.004363636363636363,1242,1,240
939,0.004363636363636363,1243,5,94
513,0.004363636363636363,1244,2,242
1127,0.004363636363636363,1245,7,81
850,0.004363636363636363,1246,4,138
212,0.004363636363636363,1247,1,241
53,0.004363636363636363,1248,1,242
776,0.004363636363636363,1249,4,139
30,0.004363636363636363,1250,1,243
1002,0.004363636363636363,1251,5,95
505,0.004363636363636363,1252,2,243
1062,0.004363636363636363,1253,6,80
617,0.004363636363636363,1254,3,208
672,0.004363636363636363,1255,3,209
638,0.004363636363636363,1256,3,210
594,0.004363636363636363,1257,3,211
663,0.004363636363636363,1258,3,212
112,0.004363636363636363,1259,1,244
616,0.004363636363636363,1260,3,213
1292,0.004363636363636363,1261,9,24
1069,0.004363636363636363,1262,6,81
758,0.004363636363636363,1263,3,214
718,0.004363636363636363,1264,3,215
1176,0.004363636363636363,1265,7,82
687,0.004363636363636363,1266,3,216
667,0.004363636363636363,1267,3,217
1370,0.004363636363636363,1268,13,6
548,0.004363636363636363,1269,3,218
712,0.004363636363636363,1270,3,219
1363,0.004363636363636363,1271,12,14
18,0.004363636363636363,1272,1,245
831,0.004363636363636363,1273,4,140
416,0.004363636363636363,1274,2,244
561,0.004363636363636363,1275,3,220
905,0.004363636363636363,1276,4,141
1126,0.004363636363636363,1277,7,83
1271,0.0036363636363636364,1278,9,25
544,0.0036363636363636364,1279,3,221
413,0.0036363636363636364,1280,2,245
259,0.0036363636363636364,1281,1,246
1258,0.0036363636363636364,1282,9,26
72,0.0036363636363636364,1283,1,247
1098,0.0036363636363636364,1284,6,82
1170,0.0036363636363636364,1285,7,84
1281,0.0036363636363636364,1286,9,27
1369,0.0036363636363636364,1287,13,7
1090,0.0036363636363636364,1288,6,83
1294,0.0036363636363636364,1289,9,28
639,0.0036363636363636364,1290,3,222
94,0.0036363636363636364,1291,1,248
186,0.0036363636363636364,1292,1,249
1015,0.0036363636363636364,1293,6,84
536,0.0036363636363636364,1294,3,223
17,0.0036363636363636364,1295,1,250
322,0.0036363636363636364,1296,2,246
449,0.0036363636363636364,1297,2,247
1222,0.0036363636363636364,1298,8,70
491,0.0036363636363636364,1299,2,248
777,0.0036363636363636364,1300,4,142
16,0.0036363636363636364,1301,1,251
530,0.0036363636363636364,1302,3,224
1097,0.0036363636363636364,1303,6,85
1122,0.0036363636363636364,1304,7,85
1285,0.0036363636363636364,1305,9,29
45,0.0036363636363636364,1306,1,252
628,0.0036363636363636364,1307,3,225
627,0.0036363636363636364,1308,3,226
737,0.0036363636363636364,1309,3,227
1218,0.0036363636363636364,1310,8,71
979,0.0036363636363636364,1311,5,96
1371,0.0036363636363636364,1312,13,8
14,0.002909090909090909,1313,1,253
189,0.002909090909090909,1314,1,254
1287,0.002909090909090909,1315,9,30
941,0.002909090909090909,1316,5,97
1233,0.002909090909090909,1317,8,72
925,0.002909090909090909,1318,5,98
287,0.002909090909090909,1319,2,249
713,0.002909090909090909,1320,3,228
442,0.002909090909090909,1321,2,250
319,0.002909090909090909,1322,2,251
1075,0.002909090909090909,1323,6,86
1279,0.002909090909090909,1324,9,31
921,0.002909090909090909,1325,5,99
1018,0.002909090909090909,1326,6,87
1019,0.002909090909090909,1327,6,88
1270,0.002909090909090909,1328,9,32
529,0.002909090909090909,1329,3,229
487,0.002909090909090909,1330,2,252
749,0.002909090909090909,1331,3,230
415,0.002909090909090909,1332,2,253
543,0.002909090909090909,1333,3,231
339,0.002909090909090909,1334,2,254
735,0.002909090909090909,1335,3,232
1087,0.002909090909090909,1336,6,89
1057,0.002909090909090909,1337,6,90
332,0.002909090909090909,1338,2,255
154,0.002909090909090909,1339,1,255
1139,0.002909090909090909,1340,7,86
303,0.002909090909090909,1341,2,256
214,0.002909090909090909,1342,1,256
388,0.002909090909090909,1343,2,257
546,0.002909090909090909,1344,3,233
533,0.0021818181818181815,1345,3,234
626,0.0021818181818181815,1346,3,235
77,0.0021818181818181815,1347,1,257
705,0.0021818181818181815,1348,3,236
573,0.0021818181818181815,1349,3,237
1273,0.0021818181818181815,1350,9,33
488,0.0021818181818181815,1351,2,258
1275,0.0021818181818181815,1352,9,34
987,0.0021818181818181815,1353,5,100
407,0.0021818181818181815,1354,2,259
618,0.0021818181818181815,1355,3,238
934,0.0021818181818181815,1356,5,101
101,0.0021818181818181815,1357,1,258
139,0.0021818181818181815,1358,1,259
33,0.0021818181818181815,1359,1,260
1310,0.0021818181818181815,1360,10,31
853,0.0021818181818181815,1361,4,143
827,0.0021818181818181815,1362,4,144
954,0.0021818181818181815,1363,5,102
1280,0.0021818181818181815,1364,9,35
734,0.0014545454545454545,1365,3,239
1353,0.0014545454545454545,1366,12,15
807,0.0014545454545454545,1367,4,145
1259,0.0014545454545454545,1368,9,36
522,0.0014545454545454545,1369,3,240
1267,0.0014545454545454545,1370,9,37
556,0.0014545454545454545,1371,3,241
138,0.0014545454545454545,1372,1,261
1346,0.0014545454545454545,1373,11,26
1040,0.0007272727272727272,1374,6,91
1265,0.0007272727272727272,1375,9,38
1358,0.0007272727272727272,1376,12,16
