n_nodes,influence,communities,time,nodes,std
21.0,957.9,7,26,"[1027, 1164, 1672, 1865, 715, 2063, 240, 1201, 691, 1297, 217, 1219, 439, 784, 1172, 278, 1814, 1816, 472, 1241, 858]",57.1595136438371
6.0,909.7,6,26,"[1027, 7, 644, 1813, 1800, 28]",64.01281121775547
32.0,992.0,7,18,"[1027, 1164, 946, 1865, 715, 1672, 240, 838, 2063, 1353, 1201, 691, 1483, 439, 80, 1551, 1297, 784, 1172, 278, 1814, 1816, 39, 1834, 1323, 1963, 1079, 1573, 572, 1087, 1989, 433]",63.815437003909956
49.00000000000001,998.6,7,16,"[1027, 1164, 62, 1865, 715, 1672, 240, 978, 2063, 597, 1201, 1481, 472, 1241, 1297, 439, 858, 602, 476, 784, 1172, 278, 1814, 1816, 39, 1834, 1079, 313, 572, 1087, 1989, 1323, 433, 1963, 1551, 863, 870, 874, 832, 1903, 625, 243, 1652, 1015, 1912, 1401, 1144, 738, 485]",57.880998609215446
5.0,874.6,6,27,"[1027, 7, 454, 1651, 395]",71.76635702054271
42.0,995.7,7,20,"[1027, 1164, 946, 1865, 39, 2063, 240, 1201, 691, 715, 439, 1672, 1834, 1551, 869, 278, 1814, 1816, 1172, 1297, 1323, 1963, 433, 1079, 313, 572, 345, 424, 553, 1449, 1062, 1320, 812, 1509, 38, 686, 1330, 1590, 1214, 960, 1344, 1346]",59.871612639046226
48.0,998.5,7,17,"[1027, 1164, 217, 1672, 1865, 2063, 240, 1201, 691, 715, 1297, 1551, 439, 1474, 784, 278, 1814, 1816, 1172, 580, 1988, 1862, 634, 970, 1356, 1487, 466, 1362, 485, 738, 1618, 1621, 1279, 343, 2008, 855, 1498, 1371, 1500, 1625, 1109, 480, 358, 1388, 882, 1266, 629, 1404]",54.091034377242224
51.0,1000.8,7,18,"[1027, 1164, 1604, 1672, 1865, 2063, 715, 1574, 551, 839, 1577, 561, 1595, 1087, 75, 1613, 1315, 601, 1630, 617, 1130, 1652, 1668, 1926, 1288, 268, 1812, 1943, 1458, 696, 1214, 774, 196, 709, 711, 1254, 1944, 238, 241, 245, 1785, 795, 669, 798, 1310, 416, 1954, 806, 937, 1965, 1343]",40.75487700877037
52.0,1008.7,7,16,"[1027, 1164, 2053, 1800, 1813, 28, 1456, 1330, 691, 946, 1297, 39, 439, 1834, 1551, 1172, 1814, 278, 1323, 784, 1963, 433, 1816, 1079, 313, 572, 565, 1989, 838, 1353, 1483, 80, 978, 597, 472, 1241, 858, 602, 476, 863, 870, 874, 832, 200, 625, 243, 1652, 1015, 1912, 1401, 1144, 738]",41.141341737964744
18.0,939.4,7,23,"[1027, 1164, 946, 1865, 645, 2063, 240, 1201, 948, 715, 439, 1672, 1297, 1551, 784, 1172, 1814, 1816]",177.55044353647781
26.0,959.5,7,21,"[1027, 1164, 317, 1672, 1865, 2063, 240, 1201, 715, 566, 625, 870, 1903, 2008, 322, 1498, 1371, 1500, 855, 480, 738, 1625, 358, 1388, 882, 1109]",52.719635810578204
66.0,1023.3,7,18,"[1027, 1164, 2053, 1800, 1813, 28, 1456, 1330, 691, 946, 1297, 39, 439, 1834, 1551, 1172, 1814, 278, 1323, 784, 1963, 433, 1816, 1079, 313, 572, 565, 1989, 838, 1353, 1483, 80, 978, 597, 472, 1241, 993, 602, 887, 1911, 376, 1914, 1926, 913, 1943, 1944, 1652, 416, 1954, 937, 1965, 1976, 444, 1985, 1987, 1475, 454, 1478, 973, 1489, 994, 2020, 2021, 488, 489, 510]",49.69909455915671
