n_nodes,influence,communities,time,nodes,std
22.0,312.36,7,23,"[920, 439, 11, 1014, 310, 944, 760, 319, 950, 634, 671, 139, 225, 886, 367, 548, 359, 358, 579, 909, 654, 434]",106.0235615323311
8.0,133.58,7,16,"[920, 411, 713, 439, 11, 671, 950, 1014]",91.83401548445978
25.0,335.44,7,22,"[920, 750, 1014, 439, 312, 124, 118, 692, 886, 671, 950, 11, 888, 680, 747, 47, 438, 139, 361, 319, 367, 634, 220, 359, 566]",145.59743953792594
37.0,433.22,7,22,"[920, 11, 1014, 439, 668, 624, 950, 440, 192, 139, 100, 82, 609, 875, 968, 185, 910, 118, 418, 320, 94, 889, 513, 703, 836, 747, 254, 583, 590, 909, 302, 438, 220, 361, 605, 1019, 763]",117.48728612066924
16.0,246.92,7,20,"[920, 1014, 11, 310, 439, 944, 494, 319, 950, 634, 671, 220, 367, 177, 657, 566]",106.58349590813768
24.0,328.52,7,21,"[920, 310, 1014, 944, 11, 439, 358, 177, 950, 634, 671, 657, 220, 47, 438, 319, 139, 566, 361, 359, 367, 909, 654, 434]",105.35912679972247
2.0,47.08,2,8,"[920, 176]",38.074852593279985
8.0,153.02,5,14,"[920, 1014, 11, 310, 294, 31, 154, 319]",49.865182241720525
39.0,463.22,7,22,"[920, 439, 1021, 668, 624, 100, 11, 192, 185, 753, 139, 968, 440, 202, 118, 875, 703, 320, 94, 513, 209, 583, 950, 590, 889, 634, 115, 775, 909, 418, 302, 220, 605, 438, 361, 225, 747, 1019, 510]",110.09355294475695
15.0,232.18,7,20,"[920, 668, 748, 1014, 439, 839, 950, 124, 692, 886, 671, 319, 14, 118, 220]",104.17149130160325
17.0,275.02,7,19,"[920, 567, 1014, 439, 605, 31, 950, 624, 319, 528, 39, 680, 747, 367, 379, 566, 220]",100.60074751213332
