n_nodes,influence,nodes
1.595937613347842,58.1,"[2432, 1924, 2519, 1946, 1378, 1472, 2752, 1494, 2568, 1847, 616, 1555, 1432, 2558, 1116, 2019, 1985, 432, 2483, 1971, 2526, 2535, 1839, 1942, 2549, 2554, 2560, 1895, 1244, 2538, 1121, 1835, 1916, 1836, 54, 1593, 2754, 1860, 2757, 1605, 1876, 2520, 2523, 1628]"
1.9949220166848023,58.42,"[2432, 1924, 2519, 455, 2497, 2445, 1626, 2526, 1466, 1095, 435, 1849, 1684, 2751, 1739, 1839, 2553, 2568, 2560, 1555, 2588, 2554, 1116, 2549, 1942, 2558, 603, 1605, 2757, 932, 616, 1835, 2523, 1244, 1885, 2754, 1895, 1860, 2086, 1916, 2538, 57, 558, 1331, 1628, 2535, 54, 454, 1593, 1976, 432, 1724, 2520, 1971, 2747]"
0.18135654697134562,56.29,"[2280, 148, 232, 1919, 1822]"
0.7254261878853827,57.09,"[2432, 1115, 2519, 1235, 1910, 1916, 1113, 1895, 1580, 2538, 1839, 2751, 1942, 2554, 2523, 1835, 2558, 1876, 1244, 2549]"
1.3057671381936888,57.81,"[2432, 1924, 2519, 2524, 1910, 1926, 2160, 616, 1116, 2553, 1882, 1593, 2754, 2733, 2558, 932, 2568, 1942, 1739, 2560, 1895, 2563, 1555, 2554, 1372, 54, 2751, 187, 2526, 2520, 1860, 2535, 1916, 2538, 2523, 2549]"
0.4352557127312293,56.74,"[2280, 2547, 410, 1919, 1169, 1880, 1835, 1852, 1292, 2549, 1942, 2554]"
0.2901704751541532,56.51,"[2280, 2513, 1483, 1919, 1822, 1835, 1974, 1228]"
0.7616974972796517,57.17,"[2432, 1924, 2519, 2631, 1919, 2524, 1849, 1739, 1095, 2335, 1555, 2568, 2751, 1116, 2558, 1839, 1876, 2549, 2554, 1942, 2526]"
1.7772941603191876,58.2,"[2432, 1924, 2519, 1187, 1892, 88, 1847, 1987, 145, 629, 2086, 1970, 1116, 2558, 1849, 1144, 1324, 2568, 1895, 1234, 2483, 616, 187, 1628, 1836, 1916, 2523, 2549, 2520, 2535, 1605, 1519, 2538, 2560, 2563, 1942, 2588, 2757, 1839, 54, 1593, 2751, 2526, 2554, 2754, 1860, 1876, 1885, 1042]"
0.5803409503083063,56.9,"[2432, 1924, 2519, 1822, 1835, 1852, 2554, 1429, 524, 2745, 1116, 1876, 2549, 1942, 2520, 2523]"
1.7047515415306491,58.2,"[2432, 1924, 1987, 2160, 1234, 1266, 2524, 1849, 1739, 1835, 2553, 1836, 2568, 2757, 932, 454, 2747, 187, 2549, 1882, 1876, 2554, 1244, 1826, 2560, 1942, 1895, 1839, 432, 1971, 1331, 54, 2526, 1593, 57, 1916, 1724, 2751, 2754, 1860, 1605, 1885, 2520, 2535, 2523, 1628, 2538]"
